station_id,station_num,station_name,gu,address,lat,lon,monthly_usage,total_rent,total_return,rent_202507,rent_202508,rent_202509,rent_202510,rent_202511
ST-1951,1951,1951. 천왕이펜하우스 4단지 후문,구로구,서울특별시 구로구 항동 115-2 ,37.480095,126.822487,306,1530,793,270,370,313,306,271
ST-1864,1864,1864.산호시티빌 옆,금천구,서울특별시 송파구 올림픽로 74 잠실월드메르디앙 ,37.511463,127.078812,305.8,1529,819,283,341,339,263,303
ST-515,515,515. 광양중학교 앞,광진구,서울특별시 강서구 양천로 200 강서구 마곡동 223-6,37.572781,126.826279,305.7,917,748,0,0,61,441,415
ST-2350,2350,2350. 래미안그레이튼102동앞,강남구,서울특별시 동작구 노량진로 250 ,37.511936,126.954163,303.2,1516,1363,267,325,356,302,266
ST-1756,1756,1756.서울북부광역등기국,도봉구,서울특별시 종로구 팔판길 46 삼청동 골목,37.58419,126.981697,302.6,1513,1515,255,289,361,323,285
ST-2659,2659,2659.서울친환경유통센터,송파구,서울특별시 서초구 반포동20-45 ,37.507233,127.009453,300.6,1503,1411,277,268,314,318,326
ST-2305,2305,2305. MCM 본사 직영점 앞,강남구,서울특별시 광진구 자양동 712 ,37.535072,127.076111,299.6,1498,1687,382,286,323,274,233
ST-3426,3426,3426.독립문역 2번출구 뒤,종로구,서울특별시 영등포구 여의도동 21-5 ,37.525951,126.929871,298.2,1491,1086,331,205,353,326,276
ST-524,524,524. 래미안금호하이리버 아파트 102동 옆,성동구,서울특별시 강서구 화곡로 157 강서구 화곡동 1089-52,37.540981,126.838547,298.2,1491,1384,278,265,316,329,303
ST-435,435,435. SK 남산빌딩,중구,서울특별시 용산구 한강대로 115 신용산역 6번출구 앞,37.530148,126.968483,297.8,1489,1356,337,236,259,286,371
ST-2817,2817,2817.천왕이펜하우스5단지 앞,구로구,서울특별시 영등포구 영등포구 시흥대로 665 ,37.491283,126.90802,296.4,1482,886,280,320,374,265,243
ST-608,608,608. 전농삼성아파트,동대문구,서울특별시 노원구 상계동 1355-2 ,37.668461,127.077148,296.2,1481,1294,328,310,329,258,256
ST-2533,2533,2533.한가람미술관 앞,서초구,서울특별시 마포구 마포구 중동 275 ,37.569492,126.911842,296,1480,1173,259,313,324,290,294
ST-1377,1377,1377. 한국과학기술연구원 북문,성북구,서울특별시 성동구 사근동 241-2 ,37.561028,127.049522,294.6,1473,1369,320,284,352,264,253
ST-1379,1379,1379.길음뉴타운푸르지오아파트 3단지,성북구,서울특별시 광진구 아차산로69길 29 현대홈타운 뒷길,37.543427,127.096619,294.6,1473,64,311,314,314,322,212
ST-2401,2401,2401. 밀알학교 입구 (삼성서울병원 입구),강남구,서울특별시 강북구 번동 139-4 ,37.626572,127.038643,294.4,1472,970,312,265,302,311,282
ST-1513,1513,1513. 강북구청 뒷편,강북구,서울특별시 강서구 개화동로 495 공항고등학교 정문,37.567921,126.805473,294.2,1471,1474,368,297,303,275,228
ST-139,139,139. 연세대 정문 건너편,서대문구,서울특별시 중구 소공로 70 서울중앙우체국 앞,37.561794,126.981583,293.6,1468,1137,235,264,452,266,251
ST-1365,1365,1365. 선잠단지 앞,성북구,서울특별시 강남구 학동로 지하 180 학동역,37.51395,127.030151,291.8,1459,1091,293,286,347,296,237
ST-410,410,410. 상암중학교 옆,마포구,서울특별시 동대문구 장안동 473-6 ,37.566971,127.074295,283,1415,883,353,290,328,252,192
ST-2223,2223,2223. 방배래미안 정문 앞,서초구,서울특별시 성북구 석관동 375-97 ,37.614784,127.067001,280.2,1401,1404,361,323,278,223,216
ST-432,432,432. 마포중앙도서관,마포구,서울특별시 양천구 신월로 97 서울강월초등학교 앞,37.516197,126.8349,275.4,1377,244,214,281,316,320,246
ST-827,827,827. 국군복지단,용산구,서울특별시 성북구 안암로 69 안암로터리 버스정류장,37.582592,127.028976,275,1375,965,292,211,342,215,315
ST-830,830,830. 강변삼성스위트아파트 앞,용산구,서울특별시 강동구 양재대로84길 63 ,37.524254,127.135284,274.2,1371,1209,216,299,315,247,294
ST-1761,1761,1761.방학중학교 앞,도봉구,서울특별시 중구 칠패로 5 서소문공원 ,37.559891,126.971497,274,1370,1066,288,289,327,226,240
ST-978,978,978.녹번 힐스테이트상가앞,은평구,서울특별시 종로구 효자로13길 45 종로구 궁정동 98-2,37.583603,126.972549,274,1370,889,281,315,319,231,224
ST-522,522,522. 금호역 1번출구 앞,성동구,서울특별시 강서구 내발산동 645 ,37.558178,126.838455,272.8,1364,1375,289,271,329,236,239
ST-2625,2625,2625.가락종합 사회복지관,송파구,서울특별시 중구 퇴계로 235 남산 센트럴 자이 ,37.562527,126.998314,272.4,1362,1283,263,271,271,294,263
ST-1731,1731,1731. 도봉고등학교 맞은편,도봉구,서울특별시 양천구 목동동로 270 오목교역 3번출구,37.524776,126.875481,271.8,1359,759,268,254,301,264,272
ST-1357,1357,1357. 북한산보국문역,성북구,서울특별시 관악구 신사로 132 보라매공원 보도육교,37.488991,126.916382,269.2,1346,1272,305,281,297,267,196
ST-2417,2417,"2417.선정릉 디캠프(D,CAMP)앞",강남구,서울특별시 서초구 양재동 327-22 ,37.467384,127.041458,266.8,1334,1268,311,268,283,265,207
ST-928,928,928. 은평역사한옥박물관,은평구,서울특별시 서초구 신반포로16길 30 서초구 반포동 15-2,37.501713,126.995476,266,1330,853,207,254,283,321,265
ST-1525,1525,1525. 미아동 복합청사,강북구,서울특별시 구로구 경인로 208 오류동역 앞,37.495941,126.844002,265,1325,1295,264,239,297,268,257
ST-3100,3100,3100. 북성초교,서대문구,서울특별시 강서구 등촌동 681-2 ,37.564182,126.840279,264,1320,1249,225,250,296,283,266
ST-1979,1979,1979. 구로1동우체국 앞,구로구,서울특별시 영등포구 양평동2가 33-80 ,37.525555,126.885872,263.2,1316,1366,245,213,371,267,220
ST-352,352,352. 중앙고입구 삼거리,종로구,서울특별시 서대문구 홍제천로 48 연희교차로 인근,37.56612,126.925896,263,1315,615,301,240,258,230,286
ST-1504,1504,1504. 삼양시장오거리,강북구,서울특별시 양천구 목동동로 10 목동11단지 아파트,37.510658,126.859161,260.6,1303,1155,302,244,282,242,233
ST-1037,1037,1037. 강일리버파크 6단지,강동구,서울특별시 은평구 갈현동 389-15 연신내역 6번출구옆,37.619305,126.920593,259,1295,1397,258,295,311,255,176
ST-616,616,616. 서울시립대 정문 앞 A,동대문구,서울특별시 도봉구 도봉로 지하 486-1 쌍문동 83-5,37.650127,127.035347,258.4,1292,487,310,183,241,282,276
ST-1316,1316,1316. 고려사대부속중고 건너편 ,성북구,서울특별시 서초구 동광로39길 93 서래마을파리15구공원 앞,37.499413,126.999413,257.8,1289,984,279,299,277,231,203
ST-1857,1857,1857. 주공14단지,금천구,서울특별시 송파구 방이동 17-2 ,37.507866,127.116989,257.6,1288,1272,267,272,290,232,227
ST-1410,1410,1410. 면목 대원칸타빌아파트,중랑구,서울특별시 송파구 성내천로39길 4 마천금호어울림 1차아파트 건너편,37.497517,127.154678,257,1285,361,275,254,296,264,196
ST-1675,1675,1675. 월계문화체육센터,노원구,서울특별시 마포구 신촌로 지하 180 이대역 5번출구,37.556591,126.94619,255.2,1276,845,270,272,305,213,216
ST-2184,2184,2184. 구암초등학교 버스정류장,관악구,서울특별시 용산구 이촌동 429 ,37.520748,126.970825,253.2,1266,332,227,259,283,248,249
ST-967,967,967. 서울혁신파크2,은평구,서울특별시 성동구 자동차시장길 49 중랑물재생센터,37.558304,127.05806,252.2,1261,1271,215,268,276,251,251
ST-534,534,534. 금호사거리,성동구,서울특별시 강서구 등촌로 19 강서구 화곡동 939-3,37.531399,126.863609,251.4,1257,1286,305,264,266,218,204
ST-2088,2088,2088.상도중앙하이츠빌 입구,동작구,서울특별시 도봉구 노해로70길 37 주공19단지아파트 ,37.650391,127.052193,249.6,1248,980,277,253,252,242,224
ST-947,947,947. 연신내 선일하이츠빌 정류소,은평구,서울특별시 성북구 보문로 168 성북구청,37.589329,127.016434,248,1240,1178,227,321,252,255,185
ST-127,127,127. 현대벤처빌 앞,마포구,서울 도봉구 도봉로 955 ,37.689762,127.044891,246,1230,935,232,194,276,230,298
ST-977,977,977.신도중학교앞,은평구,서울특별시 중구 덕수궁길 61 서울시립미술관 ,37.565052,126.973404,245.8,1229,409,236,329,245,224,195
ST-3117,3117,3117.이화여대 인문관 인근,서대문구,서울특별시 동작구 여의대방로16길 1 태성대아파트 ,37.495823,126.917816,245.6,1228,1180,213,177,325,265,248
ST-2383,2383,2383. 보금자리정원,강남구,서울특별시 관악구 남부순환로 1884 ,37.478771,126.958694,244.8,1224,1417,211,255,279,236,243
ST-1424,1424,1424. 양원역 2번출구,중랑구,서울특별시 성북구 성북동 142-1 ,37.592968,127.002235,242.8,1214,1046,240,245,259,225,245
ST-3111,3111,3111.무악재역 4번 출구,서대문구,서울특별시 강남구 봉은사로86길 6 빌딩 레베쌍트 ,37.51292,127.056427,241.8,1209,1143,231,222,253,267,236
ST-859,859,859.남산공원 야외식물원 앞,용산구,서울특별시 강북구 한천로 935 번동 386-17,37.634377,127.035751,241.4,1207,387,228,222,251,273,233
ST-2159,2159,2159. 인헌초교,관악구,서울특별시 마포구 성산동 266-27 ,37.563004,126.904694,240.2,1201,1146,246,229,263,255,208
ST-1039,1039,1039. 고덕초등학교,강동구,서울특별시 은평구 불광동 73-1번지 서울연신초등학교,37.625778,126.928818,237.6,1188,1215,275,250,199,225,239
ST-3427,3427,3427.인왕산 아이파크 정문,종로구,서울특별시 강남구 도곡동 556 ,37.490932,127.036591,236,1180,888,295,209,245,208,223
ST-1435,1435,1435. 능산삼거리,중랑구,서울특별시 중구 충무로 63-1 구두수선대156 ,37.566605,126.992493,235.8,1179,813,258,245,280,227,169
ST-1820,1820,1820. 신한은행 시흥대로금융센터지점,금천구,서울특별시 종로구 연지동 1-38 ,37.575836,127.000694,235,1175,1210,200,237,233,244,261
ST-600,600,600. 휘경2동 주민센터,동대문구,서울특별시 노원구 월계동 47-37 ,37.615181,127.064644,234.2,1171,1071,240,272,248,217,194
ST-1314,1314,1314. 정릉꿈에그린1단지 201동 앞,성북구,서울특별시 서초구 내곡동 188-3 ,37.455688,127.064003,232.6,1163,1144,194,249,277,224,219
ST-2248,2248,2248. 서초리슈빌S 글로벌 앞,서초구,서울특별시 은평구 수색동 387-3 ,37.583332,126.893761,232,1160,1064,244,234,243,224,215
ST-1847,1847,1847. 독산주공 14단지 버스정류소,금천구,서울특별시 강동구 양재대로 1650 래미안 솔베뉴 ,37.552174,127.144295,231.4,1157,1228,255,201,278,230,193
ST-1352,1352,1352. e 편한세상 보문아파트 내,성북구,서울특별시 강서구 내발산동 751-3 ,37.553509,126.825867,228.8,1144,941,217,232,219,242,234
ST-2129,2129,2129. 낙성대 과학전시관,관악구,서울특별시 강북구 번동 612-3 ,37.632381,127.039307,228.6,1143,587,258,263,203,211,208
ST-2269,2269,2269. 주홍교 하부,서초구,서울특별시 동대문구 서울시립대로 14 청계한신휴플러스 ,37.572147,127.044609,226.8,1134,635,302,265,303,130,134
ST-2804,2804,2804.항동지구 6단지 602동 앞,구로구,서울특별시 노원구 상계동 996-2 ,37.674366,127.059471,225.8,1129,1344,174,218,267,266,204
ST-1353,1353,1353. 금호어울림센터힐 내,성북구,서울특별시 영등포구 도신로29길 28 영등포 푸르지오 아파트,37.513229,126.904465,225.8,1129,1110,245,195,262,243,184
ST-2249,2249,2249. 우솔초등학교 맞은편,서초구,서울특별시 은평구 진관2로 29-8 서울은평우체국 ,37.635151,126.920479,225,1125,1061,206,204,247,247,221
ST-2334,2334,2334. 삼호아파트 2동 ( 간선도로),강남구,서울특별시 성동구 성수동1가 719 ,37.541958,127.04277,222,1110,1077,215,213,338,239,105
ST-973,973,973.제각말푸르지오 5-1단지 아파트,은평구,서울특별시 광진구 능동로 120 행정관,37.542778,127.075371,220,1100,648,206,258,246,205,185
ST-1541,1541,1541. 삼양역,강북구,서울특별시 영등포구 시흥대로 617 신한은행,37.48753,126.904877,218.8,1094,846,283,263,192,161,195
ST-483,483,483.남산타운아파트 버스정류장,중구,서울특별시 광진구 능동로 10 뚝섬유원지역,37.532688,127.067497,216.8,1084,670,185,206,262,246,185
ST-2425,2425,2425.세곡동 사거리(대왕초등학교 정류장),강남구,서울특별시 은평구 신사동 371-1 ,37.599316,126.907593,216.6,1083,1353,184,199,250,218,232
ST-994,994,994.북한산생태공원입구(교통섬),은평구,서울특별시 양천구 목동서로161 SBS방송국,37.529163,126.872749,216,1080,972,248,237,226,220,149
ST-2386,2386,2386. 크린랩 본사,강남구,서울특별시 관악구 신림동 808-1 ,37.473835,126.933784,215.8,1079,679,134,177,353,228,187
ST-1861,1861,1861.IBK기업은행 석수역 지점 앞,금천구,서울특별시 송파구 장지동 917-1 ,37.477161,127.137138,213.2,1066,1143,156,169,189,239,313
ST-443,443,443.호암아트홀,중구,서울특별시 마포구 성산동 515 서울 월드컵 경기장,37.566845,126.896446,212.2,1061,1143,199,204,247,205,206
ST-1422,1422,1422. 신내우디안아파트 1단지,중랑구,서울특별시 송파구 토성로 2 풍납동 자전거보관소,37.531471,127.111092,212,1060,297,156,208,248,216,232
ST-1344,1344,1344. 아리랑시네센터 앞,성북구,서울특별시 용산구 한남동 557-106 ,37.528988,127.006622,211.4,1057,819,184,209,237,246,181
ST-569,569,569. 응봉현대아파트 정류소,성동구,서울특별시 중랑구 송림길 156 망우청소년수련관,37.606251,127.108269,210.2,1051,852,249,168,233,217,184
ST-1006,1006,1006. 롯데캐슬 115동앞,강동구,서울특별시 양천구 목동중앙로 70 서울영도초등학교 ,37.536377,126.871513,210,1050,1010,232,173,252,203,190
ST-297,297,297.국회3문,영등포구,서울특별시 영등포구 여의동로 300-2 가로판매대50 ,37.524578,126.935806,209.8,1049,992,254,207,234,204,150
ST-1467,1467,1467.sk신내 주유소앞(용마산로),중랑구,"서울특별시 도봉구 도봉로170길 2 도봉역 1,2번 출구사이 건너편",37.679119,127.044983,209.4,1047,1305,211,216,225,202,193
ST-1342,1342,1342. 성북쉼터 앞,성북구,서울특별시 용산구 한강대로77길 18 남영역 건너편,37.541981,126.971542,209.4,1047,346,210,204,234,202,197
ST-1858,1858,"1858. 500번,507번 버스 종점 앞",금천구,서울특별시 송파구 삼전동 156 ,37.497414,127.096306,209.4,1047,1301,201,238,324,237,47
ST-1315,1315,1315. 고려사대부속중고 정문,성북구,서울특별시 서초구 과천대로 810 남태령역 2번출구,37.464298,126.988525,208.8,1044,942,197,178,211,236,222
ST-449,449,449. 일성아파트,종로구,서울특별시 은평구 응암동 84-14 응암1동사무소,37.600975,126.926956,207,1035,285,190,198,229,212,206
ST-681,681,681.서울특별시 동부교육지원청(육교),동대문구,서울특별시 구로구 오류로8바길 34 구로구 오류동 33-145,37.497551,126.847252,201.2,1006,1102,216,218,241,180,151
ST-1842,1842,1842. 한울중학교,금천구,서울특별시 강동구 성내동 산18-4 ,37.536999,127.129532,200.6,1003,250,164,202,272,197,168
ST-855,855,855.이촌역5번출구 앞,용산구,서울특별시 중랑구 봉화산로 179 중랑구 신내동 662-1,37.606152,127.092598,200.2,1001,952,172,193,252,200,184
ST-974,974,974.연신초등학교옆 마을마당,은평구,서울특별시 광진구 능동로 120 학생회관,37.541912,127.077637,200,1000,827,187,244,238,168,163
ST-1376,1376,1376. 한국과학기술연구원 중문,성북구,서울특별시 용산구 남영동 22 ,37.544647,126.972343,197,985,920,199,171,211,191,213
ST-2318,2318,2318. 삼성중앙역4번출구(문화센터더 리빌),강남구,서울특별시 광진구 화양동 21-62 ,37.54789,127.067451,195.4,977,856,194,249,200,190,144
ST-2079,2079,2079.중앙대학교 중앙광장,동작구,서울특별시 노원구 동일로227길 86 상계주공16단지아파트 ,37.66713,127.051765,194.2,971,968,191,229,206,169,176
ST-451,451,451. 청와대앞길,종로구,서울특별시 은평구 진관동 13-20 은평뉴타운 아이파크,37.645866,126.927391,193.4,967,492,268,146,141,177,235
ST-1573,1573,1573.현대성우아파트 옆,강북구,서울특별시 강남구 영동대로4길 10 공무원연금매점 교차로 (개포주공9단지 입구),37.48872,127.074539,193.4,967,671,198,208,213,169,179
ST-161,161,161. 무악재역1번 출구,서대문구,서울특별시 종로구 김상옥로 29 서울보증보험본사 앞,37.573307,127.00071,192.8,964,878,158,205,236,184,181
ST-1392,1392,1392.돈암삼성풍림아파트,성북구,서울특별시 강북구 삼양로 197 삼양사거리역,37.621552,127.02037,190,950,135,219,165,177,176,213
ST-2040,2040,2040. 비계 버스정류소,동작구,서울특별시 강서구 마곡동 789-10 ,37.560894,126.836693,189.8,949,691,236,201,176,179,157
ST-3401,3401,3401.창신두산아파트,종로구,서울특별시 영등포구 여의동로 334-2 가로판매대40 ,37.526455,126.933365,189.6,948,986,238,209,207,146,148
